     -0.00,      0.01,      0.00,      0.00,      0.01,      0.00,      0.00,      0.01,      0.00,     -0.00,     -0.00,     -0.00,     -0.17,      0.14,      0.08,      0.03,     -0.02,      0.24,      0.22,      0.13,     -0.04,     -0.10,     -0.15,     -0.01,     -0.21,     -0.58,     -0.97,     -0.11,     -0.97,      0.04,      0.05,      0.05,      0.11,     -0.04,      0.19,      0.18,     -0.18,     -0.10,     -0.10,      0.09,     -0.09,      0.01,     -0.14,      0.15,      0.07,      0.07,     -0.00,     -0.01,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
      0.00,      0.01,      0.00,     -0.00,      0.01,      0.00,     -0.00,      0.01,     -0.00,     -0.00,     -0.01,     -0.00,      0.02,     -0.59,     -0.46,      0.38,     -0.21,     -0.59,      0.30,     -0.05,     -0.02,      0.28,      0.19,      0.14,     -0.14,     -0.63,     -0.68,     -0.29,     -0.90,     -0.24,      0.03,      0.03,     -0.20,      0.10,      0.12,      0.03,     -0.14,     -0.05,     -0.11,     -0.01,     -0.08,      0.01,     -0.17,      0.16,      0.08,      0.12,      0.03,      0.02,     -0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.01,      0.02,      0.02,     -0.01,      0.02,      0.00,      0.00,      0.01,     -0.01,     -0.01,     -0.01,     -0.01,     -0.10,     -0.45,     -0.38,      0.47,     -0.22,     -0.33,      0.51,      0.10,     -0.12,      0.14,      0.10,      0.15,      0.00,     -0.03,     -0.36,     -0.11,     -0.35,     -0.04,      0.03,     -0.09,     -0.12,     -0.05,      0.05,     -0.09,     -0.13,      0.01,     -0.13,     -0.18,     -0.03,      0.00,     -0.16,      0.08,      0.06,      0.13,     -0.02,     -0.00,     -0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.01,      0.02,      0.02,     -0.00,      0.03,      0.01,      0.01,      0.02,     -0.00,     -0.01,     -0.02,     -0.01,     -0.01,     -0.41,     -0.32,      0.34,     -0.10,     -0.18,      0.35,     -0.07,     -0.22,      0.12,      0.24,      0.02,     -0.12,     -0.12,     -0.61,      0.09,     -0.68,      0.18,      0.31,      0.18,      0.09,     -0.11,     -0.11,      0.04,     -0.32,     -0.12,     -0.21,      0.07,     -0.13,     -0.01,     -0.17,      0.14,      0.04,      0.07,     -0.10,     -0.09,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.01,      0.01,     -0.00,     -0.00,      0.01,      0.01,     -0.02,      0.01,     -0.00,      0.00,     -0.01,     -0.00,      0.02,     -0.27,     -0.25,      0.29,     -0.11,     -0.19,      0.29,     -0.08,     -0.22,      0.10,      0.11,      0.02,     -0.23,     -0.21,     -0.43,      0.05,     -0.74,      0.04,      0.17,     -0.08,     -0.26,     -0.01,      0.05,     -0.17,     -0.31,     -0.12,     -0.18,      0.08,     -0.15,      0.00,     -0.21,      0.20,      0.08,      0.10,     -0.03,     -0.04,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.00,      0.01,      0.01,     -0.01,      0.03,     -0.01,      0.05,      0.02,      0.00,     -0.01,     -0.02,     -0.01,     -0.04,     -0.31,     -0.24,      0.27,     -0.22,     -0.14,      0.32,      0.24,     -0.27,      0.08,      0.03,     -0.01,      0.18,     -0.05,     -0.75,     -0.07,     -0.63,      0.19,     -0.04,      0.04,      0.12,     -0.35,      0.04,      0.07,     -0.24,     -0.06,     -0.26,     -0.24,     -0.10,     -0.02,     -0.36,      0.20,      0.12,      0.24,     -0.06,     -0.02,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.01,      0.04,      0.03,     -0.01,      0.03,      0.01,     -0.01,      0.01,     -0.01,     -0.01,     -0.02,     -0.02,     -0.07,     -0.47,     -0.36,      0.25,     -0.13,     -0.33,      0.35,     -0.01,     -0.11,      0.20,      0.16,      0.04,     -0.22,     -0.44,     -0.51,      0.06,     -0.53,      0.21,      0.12,     -0.30,      0.09,     -0.13,      0.35,      0.08,     -0.39,      0.06,     -0.46,     -0.55,     -0.08,     -0.03,     -0.47,      0.28,      0.14,      0.41,     -0.06,     -0.04,     -0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
      0.00,      0.00,      0.00,      0.00,      0.02,      0.00,      0.00,      0.01,      0.00,      0.00,     -0.01,      0.00,     -0.11,     -0.33,     -0.25,      0.37,     -0.14,     -0.09,      0.57,      0.11,     -0.30,      0.04,      0.04,      0.04,     -0.07,      0.19,     -0.33,      0.38,     -0.43,      0.32,      0.24,     -0.10,     -0.06,     -0.24,     -0.01,     -0.21,     -0.37,      0.02,     -0.37,     -0.49,     -0.11,     -0.02,     -0.50,      0.31,      0.19,      0.42,     -0.01,      0.03,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.01,      0.02,      0.02,     -0.01,      0.02,      0.00,      0.01,      0.01,     -0.01,     -0.01,     -0.02,     -0.02,     -0.12,     -0.27,     -0.16,      0.33,     -0.22,     -0.01,      0.40,      0.17,     -0.16,     -0.01,      0.01,      0.05,     -0.17,     -0.40,     -0.96,      0.04,     -1.07,      0.12,      0.21,      0.11,      0.04,     -0.14,      0.06,      0.07,     -0.26,     -0.00,     -0.22,     -0.27,     -0.07,     -0.01,     -0.28,      0.16,      0.13,      0.23,     -0.02,     -0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,     -0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.02,      0.04,      0.05,     -0.01,      0.08,      0.01,      0.02,      0.05,     -0.01,     -0.03,     -0.05,     -0.04,      0.06,     -0.88,     -0.60,      0.62,     -0.35,     -0.69,      0.53,     -0.06,     -0.26,      0.30,      0.28,      0.16,     -0.10,     -0.29,     -0.32,      0.00,     -0.56,     -0.11,      0.04,     -0.15,     -0.25,     -0.01,      0.15,     -0.15,     -0.17,     -0.06,     -0.10,      0.09,     -0.07,     -0.00,     -0.08,      0.11,      0.03,      0.04,     -0.01,     -0.04,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.01,     -0.00,     -0.03,      0.01,      0.02,     -0.01,      0.00,      0.02,      0.01,      0.01,     -0.00,      0.00,     -0.11,     -0.25,     -0.26,      0.38,     -0.16,     -0.11,      0.47,      0.04,     -0.21,      0.06,      0.06,      0.07,     -0.08,      0.04,     -0.61,      0.36,     -0.48,      0.46,      0.20,     -0.04,      0.28,     -0.34,      0.10,      0.07,     -0.32,     -0.13,     -0.22,      0.03,     -0.15,     -0.00,     -0.29,      0.25,      0.12,      0.16,     -0.02,     -0.03,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,     -0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
      0.00,     -0.00,     -0.02,     -0.01,      0.02,     -0.01,      0.02,      0.02,      0.00,     -0.00,     -0.01,     -0.00,      0.04,     -0.39,     -0.26,      0.21,     -0.16,     -0.30,      0.35,     -0.04,     -0.30,      0.14,      0.04,      0.01,     -0.03,      0.00,     -0.65,      0.28,     -0.37,      0.46,      0.27,      0.12,      0.48,     -0.31,      0.02,      0.22,     -0.54,     -0.11,     -0.36,     -0.10,     -0.21,      0.00,     -0.42,      0.38,      0.19,      0.30,      0.01,     -0.02,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.02,      0.07,      0.08,     -0.02,      0.03,      0.01,      0.01,      0.02,     -0.02,     -0.03,     -0.04,     -0.04,     -0.01,     -0.12,     -0.02,      0.04,     -0.08,     -0.07,      0.19,     -0.01,     -0.08,      0.01,     -0.06,      0.04,     -0.01,     -0.15,     -0.53,      0.13,     -0.29,      0.30,      0.10,     -0.01,      0.36,     -0.23,      0.13,      0.18,     -0.70,      0.04,     -0.65,     -0.49,     -0.20,      0.01,     -0.60,      0.49,      0.27,      0.55,      0.01,     -0.01,      0.00,      0.00,      0.01,     -0.00,      0.01,      0.01,      0.00,      0.01,     -0.01,      0.01,      0.01,      0.01,      0.00
     -0.00,     -0.02,     -0.03,      0.01,     -0.01,     -0.01,      0.00,     -0.00,      0.01,      0.01,      0.01,      0.01,     -0.02,     -0.29,     -0.20,      0.23,     -0.17,     -0.23,      0.27,      0.08,     -0.08,      0.08,      0.03,      0.08,     -0.13,     -0.56,     -0.97,     -0.07,     -0.85,      0.11,      0.11,      0.14,      0.28,     -0.09,      0.14,      0.28,     -0.32,      0.04,     -0.26,     -0.41,     -0.05,     -0.03,     -0.28,      0.09,      0.15,      0.26,     -0.07,     -0.04,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
      0.00,     -0.00,     -0.02,      0.00,     -0.00,     -0.01,     -0.00,      0.00,      0.00,      0.01,      0.01,      0.01,     -0.07,     -0.07,     -0.10,      0.10,     -0.03,     -0.02,      0.23,      0.08,     -0.13,      0.02,     -0.01,     -0.00,     -0.06,      0.21,     -0.55,      0.39,     -0.25,      0.60,      0.21,     -0.08,      0.46,     -0.41,      0.11,      0.14,     -0.28,      0.00,     -0.30,     -0.32,     -0.09,     -0.03,     -0.33,      0.17,      0.12,      0.25,     -0.06,     -0.03,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.00,      0.01,     -0.00,     -0.00,      0.01,      0.00,     -0.01,      0.00,     -0.00,      0.00,     -0.00,     -0.00,     -0.19,      0.16,      0.03,      0.08,     -0.01,      0.26,      0.31,      0.12,     -0.10,     -0.09,     -0.13,     -0.01,     -0.24,     -0.42,     -1.01,      0.03,     -1.07,      0.24,      0.07,     -0.04,      0.09,     -0.20,      0.20,      0.11,     -0.36,      0.05,     -0.33,     -0.36,     -0.08,     -0.05,     -0.27,      0.11,      0.11,      0.24,     -0.09,     -0.09,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.01,      0.02,      0.01,      0.01,      0.01,      0.00,      0.01,      0.01,      0.00,      0.00,     -0.01,     -0.01,     -0.12,     -0.33,     -0.29,      0.39,     -0.16,     -0.13,      0.63,      0.13,     -0.35,      0.05,      0.02,      0.04,     -0.05,     -0.42,     -0.44,     -0.39,     -0.58,     -0.27,     -0.16,     -0.07,     -0.22,      0.07,      0.16,     -0.01,     -0.20,      0.00,     -0.16,     -0.07,     -0.07,     -0.03,     -0.10,      0.08,      0.05,      0.09,     -0.03,     -0.05,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.00,      0.01,      0.01,     -0.01,      0.02,     -0.00,      0.02,      0.02,     -0.00,     -0.01,     -0.02,     -0.01,     -0.10,     -0.56,     -0.30,      0.36,     -0.28,     -0.31,      0.47,      0.21,     -0.05,      0.12,      0.07,      0.15,     -0.04,     -0.49,     -0.91,     -0.37,     -0.93,     -0.24,     -0.11,      0.15,     -0.06,      0.03,      0.08,      0.09,     -0.18,      0.04,     -0.19,     -0.21,     -0.03,     -0.02,     -0.13,      0.05,      0.06,      0.13,     -0.04,     -0.05,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.00,      0.00,     -0.01,     -0.01,      0.03,      0.00,      0.00,      0.01,     -0.00,     -0.00,     -0.01,     -0.00,      0.00,     -0.55,     -0.41,      0.49,     -0.34,     -0.44,      0.44,      0.05,     -0.19,      0.18,      0.11,      0.12,     -0.04,      0.03,     -0.39,      0.10,     -0.44,      0.08,      0.15,     -0.09,     -0.07,     -0.15,      0.05,     -0.13,     -0.20,     -0.02,     -0.22,     -0.22,     -0.06,      0.00,     -0.27,      0.17,      0.11,      0.21,     -0.02,      0.01,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.01,      0.03,     -0.00,     -0.01,      0.02,      0.00,      0.00,      0.01,     -0.00,     -0.01,     -0.01,     -0.01,      0.00,     -0.44,     -0.15,      0.32,     -0.36,     -0.36,      0.20,      0.04,      0.07,      0.09,     -0.05,      0.18,      0.04,     -0.67,     -0.65,     -0.61,     -0.69,     -0.42,     -0.22,      0.18,     -0.09,      0.16,      0.06,      0.19,     -0.18,      0.04,     -0.15,     -0.23,     -0.03,     -0.03,     -0.14,      0.05,      0.07,      0.13,     -0.04,     -0.03,     -0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
      0.00,     -0.00,     -0.02,     -0.00,      0.00,     -0.01,      0.03,      0.01,      0.00,     -0.00,     -0.01,     -0.00,     -0.03,     -0.48,     -0.40,      0.35,     -0.15,     -0.31,      0.51,      0.08,     -0.26,      0.16,      0.19,      0.07,     -0.09,     -0.73,     -0.92,     -0.32,     -0.90,     -0.31,      0.05,      0.06,     -0.04,      0.12,      0.18,      0.11,     -0.27,      0.05,     -0.29,     -0.40,     -0.05,     -0.02,     -0.29,      0.13,      0.11,      0.26,     -0.06,     -0.02,     -0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.00,      0.00,      0.01,     -0.00,      0.02,      0.01,     -0.00,      0.01,     -0.00,     -0.00,     -0.01,     -0.01,     -0.11,     -0.11,     -0.02,      0.20,     -0.20,      0.08,      0.47,      0.25,     -0.25,     -0.09,     -0.16,      0.03,     -0.08,     -0.41,     -0.76,     -0.21,     -0.90,     -0.17,      0.04,      0.15,     -0.15,      0.04,     -0.01,     -0.00,     -0.13,     -0.02,     -0.10,     -0.03,     -0.04,     -0.00,     -0.08,      0.06,      0.04,      0.06,     -0.02,     -0.02,     -0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,     -0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
      0.00,     -0.01,     -0.01,      0.00,     -0.00,     -0.01,      0.02,      0.00,      0.00,      0.00,      0.00,      0.00,      0.15,     -0.94,     -0.65,      0.49,     -0.40,     -0.95,      0.30,      0.07,     -0.06,      0.41,      0.29,      0.22,     -0.00,     -0.40,     -0.59,     -0.14,     -0.63,     -0.12,     -0.09,     -0.21,     -0.12,     -0.11,      0.29,     -0.05,     -0.27,     -0.10,     -0.15,      0.14,     -0.12,      0.03,     -0.16,      0.23,      0.08,      0.11,      0.04,      0.01,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.01,      0.04,      0.03,     -0.01,      0.01,      0.00,      0.01,      0.01,     -0.01,     -0.01,     -0.02,     -0.02,     -0.19,     -0.15,     -0.21,      0.31,     -0.09,     -0.01,      0.60,      0.06,     -0.21,      0.04,     -0.05,      0.06,      0.09,      0.04,     -0.81,      0.14,     -0.56,      0.27,      0.17,      0.33,      0.36,     -0.26,     -0.15,      0.18,     -0.30,     -0.04,     -0.15,      0.06,     -0.10,      0.01,     -0.09,      0.13,      0.06,      0.07,      0.01,     -0.05,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
      0.00,     -0.02,     -0.06,      0.01,     -0.01,     -0.02,      0.02,      0.01,      0.01,      0.01,      0.01,      0.01,      0.06,     -0.44,     -0.33,      0.37,     -0.24,     -0.40,      0.41,      0.07,     -0.27,      0.14,      0.08,      0.11,     -0.02,     -0.34,     -0.80,      0.02,     -0.67,      0.06,      0.21,      0.37,      0.29,     -0.05,     -0.10,      0.23,     -0.17,     -0.02,     -0.16,     -0.18,     -0.06,      0.01,     -0.23,      0.14,      0.09,      0.18,     -0.01,      0.02,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,     -0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.01,      0.01,      0.01,     -0.01,      0.02,     -0.01,      0.03,      0.02,     -0.00,     -0.01,     -0.02,     -0.02,     -0.13,     -0.10,     -0.23,      0.35,      0.02,      0.16,      0.39,      0.07,     -0.28,     -0.02,      0.22,     -0.02,      0.03,     -0.50,     -0.52,     -0.30,     -0.62,     -0.22,     -0.07,      0.01,     -0.11,     -0.00,      0.13,      0.05,     -0.12,     -0.04,     -0.08,     -0.00,     -0.05,      0.00,     -0.10,      0.07,      0.05,      0.06,     -0.01,     -0.01,     -0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.00,      0.01,      0.02,     -0.00,      0.01,      0.00,      0.00,      0.01,     -0.00,     -0.00,     -0.01,     -0.01,     -0.27,      0.07,     -0.05,      0.18,     -0.03,      0.22,      0.43,      0.17,     -0.07,     -0.08,     -0.09,      0.02,     -0.19,     -0.24,     -0.66,      0.04,     -0.68,      0.27,      0.05,     -0.15,      0.08,     -0.19,      0.21,      0.06,     -0.28,     -0.05,     -0.19,     -0.09,     -0.09,     -0.00,     -0.19,      0.13,      0.07,      0.13,     -0.05,     -0.05,     -0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.00,      0.01,      0.02,     -0.01,      0.02,     -0.00,      0.02,      0.01,     -0.01,     -0.01,     -0.02,     -0.01,     -0.27,      0.19,      0.08,      0.15,     -0.02,      0.43,      0.34,      0.20,     -0.04,     -0.18,     -0.10,      0.01,     -0.14,     -0.57,     -0.91,     -0.28,     -0.97,     -0.06,     -0.02,     -0.01,     -0.02,     -0.04,      0.19,      0.12,     -0.22,     -0.01,     -0.14,     -0.11,     -0.05,      0.00,     -0.13,      0.09,      0.05,      0.11,     -0.03,     -0.03,     -0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,     -0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
      0.00,     -0.01,     -0.01,     -0.00,      0.00,     -0.01,      0.01,      0.00,      0.00,      0.00,     -0.00,      0.00,     -0.15,      0.02,      0.00,      0.09,     -0.03,      0.17,      0.25,      0.16,     -0.07,     -0.07,     -0.07,     -0.00,     -0.12,     -0.60,     -0.85,     -0.24,     -0.96,     -0.10,      0.01,      0.08,     -0.02,     -0.01,      0.14,      0.13,     -0.20,      0.02,     -0.13,     -0.14,     -0.04,     -0.02,     -0.09,      0.03,      0.05,      0.09,     -0.04,     -0.04,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
      0.00,     -0.00,     -0.00,     -0.00,      0.01,     -0.01,      0.02,      0.01,      0.00,     -0.00,     -0.01,     -0.00,     -0.16,     -0.09,     -0.10,      0.17,     -0.05,      0.07,      0.32,      0.19,     -0.05,     -0.03,      0.01,      0.04,     -0.09,     -0.37,     -0.59,     -0.17,     -0.69,      0.05,     -0.03,     -0.23,     -0.10,     -0.15,      0.25,     -0.00,     -0.33,      0.01,     -0.20,     -0.19,     -0.08,     -0.01,     -0.18,      0.12,      0.10,      0.17,     -0.02,     -0.03,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
     -0.01,      0.01,     -0.00,     -0.00,      0.01,      0.00,     -0.02,      0.01,     -0.00,     -0.00,     -0.01,     -0.01,     -0.14,     -0.17,     -0.13,      0.14,     -0.07,     -0.04,      0.35,      0.18,     -0.05,      0.02,     -0.00,      0.07,     -0.11,     -0.58,     -1.08,     -0.12,     -0.99,      0.01,      0.06,      0.14,      0.19,     -0.09,      0.15,      0.22,     -0.21,      0.00,     -0.12,     -0.14,     -0.05,     -0.00,     -0.12,      0.06,      0.07,      0.11,     -0.03,     -0.02,     -0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00,     -0.00,      0.00,      0.00,      0.00,      0.00
